action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,701497,27383873,[],CHEMBL5732950,"Fluorescence Polarisation Assay: The fluorescence polarisation tests were carried out on microplates (384 wells). The Bcl-2 protein, labelled (histag-Bcl-2 such that Bcl-2 corresponds to the UniProtKB® primary accession number: P10415), at a final concentration of 2.50×10−8 M, is mixed with a fluorescent peptide (Fluorescein-REIGAQLRRMADDLNAQY), at a final concentration of 1.00×10−8 M in a buffer solution (Hepes 10 mM, NaCl 150 mM, Tween20 0.05%, pH 7.4), in the presence or in the absence of increasing concentrations of test compounds. After incubation for 2 hours, the fluorescence polarisation is measured.",B,,,BAO_0000190,BAO_0000357,single protein format,CN(C(=O)c1cc(-c2cc3c(cc2C(=O)N2Cc4ccccc4C[C@H]2CN2CCOCC2)CN(C(=O)Cc2ccccc2)C3)n2c1CCCC2)c1ccc(O)cc1,,,CHEMBL5726583,,2017,"{'bei': '10.65', 'le': '0.19', 'lle': '1.68', 'sei': '8.26'}",CHEMBL6002401,,CHEMBL6002401,8.14,0,http://www.openphacts.org/units/Nanomolar,4292505,=,37,1,=,,IC50,nM,,7.3,CHEMBL4860,Homo sapiens,Apoptosis regulator Bcl-2,9606,,,IC50,nM,UO_0000065,,7.3
,701498,27383876,[],CHEMBL5732950,"Fluorescence Polarisation Assay: The fluorescence polarisation tests were carried out on microplates (384 wells). The Bcl-2 protein, labelled (histag-Bcl-2 such that Bcl-2 corresponds to the UniProtKB® primary accession number: P10415), at a final concentration of 2.50×10−8 M, is mixed with a fluorescent peptide (Fluorescein-REIGAQLRRMADDLNAQY), at a final concentration of 1.00×10−8 M in a buffer solution (Hepes 10 mM, NaCl 150 mM, Tween20 0.05%, pH 7.4), in the presence or in the absence of increasing concentrations of test compounds. After incubation for 2 hours, the fluorescence polarisation is measured.",B,,,BAO_0000190,BAO_0000357,single protein format,CN(C(=O)c1cc(-c2cc3c(cc2C(=O)N2Cc4ccccc4C[C@H]2CN2CCOCC2)CN(C(=O)CCc2ccccc2)C3)n2c1CCCC2)c1ccc(O)cc1,,,CHEMBL5726583,,2017,"{'bei': '10.34', 'le': '0.19', 'lle': '1.20', 'sei': '8.16'}",CHEMBL5887132,,CHEMBL5887132,8.05,0,http://www.openphacts.org/units/Nanomolar,4292506,=,37,1,=,,IC50,nM,,9.0,CHEMBL4860,Homo sapiens,Apoptosis regulator Bcl-2,9606,,,IC50,nM,UO_0000065,,9.0
,701499,27383879,[],CHEMBL5732950,"Fluorescence Polarisation Assay: The fluorescence polarisation tests were carried out on microplates (384 wells). The Bcl-2 protein, labelled (histag-Bcl-2 such that Bcl-2 corresponds to the UniProtKB® primary accession number: P10415), at a final concentration of 2.50×10−8 M, is mixed with a fluorescent peptide (Fluorescein-REIGAQLRRMADDLNAQY), at a final concentration of 1.00×10−8 M in a buffer solution (Hepes 10 mM, NaCl 150 mM, Tween20 0.05%, pH 7.4), in the presence or in the absence of increasing concentrations of test compounds. After incubation for 2 hours, the fluorescence polarisation is measured.",B,,,BAO_0000190,BAO_0000357,single protein format,C[C@@H]1Cc2ccccc2CN1C(=O)c1cc2c(cc1-c1cc(C(=O)N(C)c3ccc(O)cc3)c3n1CCCC3)CNC2,,,CHEMBL5726583,,2017,"{'bei': '12.30', 'le': '0.22', 'lle': '1.24', 'sei': '8.86'}",CHEMBL5977746,,CHEMBL5977746,6.90,0,http://www.openphacts.org/units/Nanomolar,4292507,=,37,1,=,,IC50,nM,,127.0,CHEMBL4860,Homo sapiens,Apoptosis regulator Bcl-2,9606,,,IC50,nM,UO_0000065,,127.0
,701500,27383882,[],CHEMBL5732950,"Fluorescence Polarisation Assay: The fluorescence polarisation tests were carried out on microplates (384 wells). The Bcl-2 protein, labelled (histag-Bcl-2 such that Bcl-2 corresponds to the UniProtKB® primary accession number: P10415), at a final concentration of 2.50×10−8 M, is mixed with a fluorescent peptide (Fluorescein-REIGAQLRRMADDLNAQY), at a final concentration of 1.00×10−8 M in a buffer solution (Hepes 10 mM, NaCl 150 mM, Tween20 0.05%, pH 7.4), in the presence or in the absence of increasing concentrations of test compounds. After incubation for 2 hours, the fluorescence polarisation is measured.",B,,,BAO_0000190,BAO_0000357,single protein format,CCC(=O)N1Cc2cc(C(=O)N3Cc4ccccc4C[C@H]3CN3CCOCC3)c(-c3cc(C(=O)N(C)c4ccc(O)cc4)c4n3CCCC4)cc2C1,,,CHEMBL5726583,,2017,"{'bei': '10.91', 'le': '0.20', 'lle': '2.03', 'sei': '7.77'}",CHEMBL5925901,,CHEMBL5925901,7.66,0,http://www.openphacts.org/units/Nanomolar,4292508,=,37,1,=,,IC50,nM,,22.0,CHEMBL4860,Homo sapiens,Apoptosis regulator Bcl-2,9606,,,IC50,nM,UO_0000065,,22.0
,701501,27383885,[],CHEMBL5732950,"Fluorescence Polarisation Assay: The fluorescence polarisation tests were carried out on microplates (384 wells). The Bcl-2 protein, labelled (histag-Bcl-2 such that Bcl-2 corresponds to the UniProtKB® primary accession number: P10415), at a final concentration of 2.50×10−8 M, is mixed with a fluorescent peptide (Fluorescein-REIGAQLRRMADDLNAQY), at a final concentration of 1.00×10−8 M in a buffer solution (Hepes 10 mM, NaCl 150 mM, Tween20 0.05%, pH 7.4), in the presence or in the absence of increasing concentrations of test compounds. After incubation for 2 hours, the fluorescence polarisation is measured.",B,,,BAO_0000190,BAO_0000357,single protein format,CN(C(=O)c1cc(-c2cc3c(cc2C(=O)N2Cc4ccccc4C[C@H]2CN2CCOCC2)CN(C(=O)c2ccccc2)C3)n2c1CCCC2)c1ccc(O)cc1,,,CHEMBL5726583,,2017,"{'bei': '9.82', 'le': '0.18', 'lle': '0.84', 'sei': '7.47'}",CHEMBL5930893,,CHEMBL5930893,7.37,0,http://www.openphacts.org/units/Nanomolar,4292509,=,37,1,=,,IC50,nM,,43.0,CHEMBL4860,Homo sapiens,Apoptosis regulator Bcl-2,9606,,,IC50,nM,UO_0000065,,43.0
,701502,27383888,[],CHEMBL5732950,"Fluorescence Polarisation Assay: The fluorescence polarisation tests were carried out on microplates (384 wells). The Bcl-2 protein, labelled (histag-Bcl-2 such that Bcl-2 corresponds to the UniProtKB® primary accession number: P10415), at a final concentration of 2.50×10−8 M, is mixed with a fluorescent peptide (Fluorescein-REIGAQLRRMADDLNAQY), at a final concentration of 1.00×10−8 M in a buffer solution (Hepes 10 mM, NaCl 150 mM, Tween20 0.05%, pH 7.4), in the presence or in the absence of increasing concentrations of test compounds. After incubation for 2 hours, the fluorescence polarisation is measured.",B,,,BAO_0000190,BAO_0000357,single protein format,C[C@@H]1Cc2ccccc2CN1C(=O)c1cc2c(cc1-c1cc(C(=O)N(C)c3ccc(O)cc3)c3n1CCCC3)CN(C(=O)OC(C)(C)C)C2,,,CHEMBL5726583,,2017,"{'bei': '10.54', 'le': '0.19', 'lle': '-0.34', 'sei': '7.31'}",CHEMBL5996625,,CHEMBL5996625,6.97,0,http://www.openphacts.org/units/Nanomolar,4292510,=,37,1,=,,IC50,nM,,108.0,CHEMBL4860,Homo sapiens,Apoptosis regulator Bcl-2,9606,,,IC50,nM,UO_0000065,,108.0
,701503,27383891,[],CHEMBL5732950,"Fluorescence Polarisation Assay: The fluorescence polarisation tests were carried out on microplates (384 wells). The Bcl-2 protein, labelled (histag-Bcl-2 such that Bcl-2 corresponds to the UniProtKB® primary accession number: P10415), at a final concentration of 2.50×10−8 M, is mixed with a fluorescent peptide (Fluorescein-REIGAQLRRMADDLNAQY), at a final concentration of 1.00×10−8 M in a buffer solution (Hepes 10 mM, NaCl 150 mM, Tween20 0.05%, pH 7.4), in the presence or in the absence of increasing concentrations of test compounds. After incubation for 2 hours, the fluorescence polarisation is measured.",B,,,BAO_0000190,BAO_0000357,single protein format,C[C@@H]1Cc2ccccc2CN1C(=O)c1cc2c(cc1-c1cc(C(=O)N(C)c3ccc(O)cc3)c3n1CCCC3)CN(C(=O)Cc1ccccc1)C2,,,CHEMBL5726583,,2017,"{'bei': '11.94', 'le': '0.22', 'lle': '0.95', 'sei': '9.41'}",CHEMBL5783636,,CHEMBL5783636,8.10,0,http://www.openphacts.org/units/Nanomolar,4292511,=,37,1,=,,IC50,nM,,7.9,CHEMBL4860,Homo sapiens,Apoptosis regulator Bcl-2,9606,,,IC50,nM,UO_0000065,,7.9
,701504,27383894,[],CHEMBL5732950,"Fluorescence Polarisation Assay: The fluorescence polarisation tests were carried out on microplates (384 wells). The Bcl-2 protein, labelled (histag-Bcl-2 such that Bcl-2 corresponds to the UniProtKB® primary accession number: P10415), at a final concentration of 2.50×10−8 M, is mixed with a fluorescent peptide (Fluorescein-REIGAQLRRMADDLNAQY), at a final concentration of 1.00×10−8 M in a buffer solution (Hepes 10 mM, NaCl 150 mM, Tween20 0.05%, pH 7.4), in the presence or in the absence of increasing concentrations of test compounds. After incubation for 2 hours, the fluorescence polarisation is measured.",B,,,BAO_0000190,BAO_0000357,single protein format,C[C@@H]1Cc2ccccc2CN1C(=O)c1cc2c(cc1-c1cc(C(=O)N(C)c3ccc(O)cc3)c3n1CCCC3)CN(C(=O)CCc1ccccc1)C2,,,CHEMBL5726583,,2017,"{'bei': '11.14', 'le': '0.20', 'lle': '0.18', 'sei': '8.97'}",CHEMBL5911445,,CHEMBL5911445,7.72,0,http://www.openphacts.org/units/Nanomolar,4292512,=,37,1,=,,IC50,nM,,19.0,CHEMBL4860,Homo sapiens,Apoptosis regulator Bcl-2,9606,,,IC50,nM,UO_0000065,,19.0
,701505,27383897,[],CHEMBL5732950,"Fluorescence Polarisation Assay: The fluorescence polarisation tests were carried out on microplates (384 wells). The Bcl-2 protein, labelled (histag-Bcl-2 such that Bcl-2 corresponds to the UniProtKB® primary accession number: P10415), at a final concentration of 2.50×10−8 M, is mixed with a fluorescent peptide (Fluorescein-REIGAQLRRMADDLNAQY), at a final concentration of 1.00×10−8 M in a buffer solution (Hepes 10 mM, NaCl 150 mM, Tween20 0.05%, pH 7.4), in the presence or in the absence of increasing concentrations of test compounds. After incubation for 2 hours, the fluorescence polarisation is measured.",B,,,BAO_0000190,BAO_0000357,single protein format,CN(C(=O)c1cc(-c2cc3c(cc2C(=O)N2Cc4ccccc4C[C@H]2CN2CCOCC2)CN(C(=O)Oc2ccccc2)C3)n2c1CCCC2)c1ccc(O)cc1,,,CHEMBL5726583,,2017,"{'bei': '10.73', 'le': '0.20', 'lle': '1.33', 'sei': '7.63'}",CHEMBL5889756,,CHEMBL5889756,8.22,0,http://www.openphacts.org/units/Nanomolar,4292513,=,37,1,=,,IC50,nM,,6.0,CHEMBL4860,Homo sapiens,Apoptosis regulator Bcl-2,9606,,,IC50,nM,UO_0000065,,6.0
,701506,27383900,[],CHEMBL5732950,"Fluorescence Polarisation Assay: The fluorescence polarisation tests were carried out on microplates (384 wells). The Bcl-2 protein, labelled (histag-Bcl-2 such that Bcl-2 corresponds to the UniProtKB® primary accession number: P10415), at a final concentration of 2.50×10−8 M, is mixed with a fluorescent peptide (Fluorescein-REIGAQLRRMADDLNAQY), at a final concentration of 1.00×10−8 M in a buffer solution (Hepes 10 mM, NaCl 150 mM, Tween20 0.05%, pH 7.4), in the presence or in the absence of increasing concentrations of test compounds. After incubation for 2 hours, the fluorescence polarisation is measured.",B,,,BAO_0000190,BAO_0000357,single protein format,CN(C(=O)c1cc(-c2cc3c(cc2C(=O)N2Cc4ccccc4C[C@H]2CN2CCOCC2)CN(C(=O)NC(C)(C)C)C3)n2c1CCCC2)c1ccc(O)cc1,,,CHEMBL5726583,,2017,"{'bei': '9.45', 'le': '0.17', 'lle': '0.84', 'sei': '6.37'}",CHEMBL5879405,,CHEMBL5879405,7.04,0,http://www.openphacts.org/units/Nanomolar,4292514,=,37,1,=,,IC50,nM,,91.0,CHEMBL4860,Homo sapiens,Apoptosis regulator Bcl-2,9606,,,IC50,nM,UO_0000065,,91.0
,701507,27383903,[],CHEMBL5732950,"Fluorescence Polarisation Assay: The fluorescence polarisation tests were carried out on microplates (384 wells). The Bcl-2 protein, labelled (histag-Bcl-2 such that Bcl-2 corresponds to the UniProtKB® primary accession number: P10415), at a final concentration of 2.50×10−8 M, is mixed with a fluorescent peptide (Fluorescein-REIGAQLRRMADDLNAQY), at a final concentration of 1.00×10−8 M in a buffer solution (Hepes 10 mM, NaCl 150 mM, Tween20 0.05%, pH 7.4), in the presence or in the absence of increasing concentrations of test compounds. After incubation for 2 hours, the fluorescence polarisation is measured.",B,,,BAO_0000190,BAO_0000357,single protein format,CCS(=O)(=O)N1Cc2cc(C(=O)N3Cc4ccccc4C[C@H]3CN3CCOCC3)c(-c3cc(C(=O)N(C)c4ccc(O)cc4)c4n3CCCC4)cc2C1,,,CHEMBL5726583,,2017,"{'bei': '10.06', 'le': '0.19', 'lle': '2.38', 'sei': '6.42'}",CHEMBL5789940,,CHEMBL5789940,7.42,0,http://www.openphacts.org/units/Nanomolar,4292515,=,37,1,=,,IC50,nM,,38.0,CHEMBL4860,Homo sapiens,Apoptosis regulator Bcl-2,9606,,,IC50,nM,UO_0000065,,38.0
,701508,27383906,[],CHEMBL5732950,"Fluorescence Polarisation Assay: The fluorescence polarisation tests were carried out on microplates (384 wells). The Bcl-2 protein, labelled (histag-Bcl-2 such that Bcl-2 corresponds to the UniProtKB® primary accession number: P10415), at a final concentration of 2.50×10−8 M, is mixed with a fluorescent peptide (Fluorescein-REIGAQLRRMADDLNAQY), at a final concentration of 1.00×10−8 M in a buffer solution (Hepes 10 mM, NaCl 150 mM, Tween20 0.05%, pH 7.4), in the presence or in the absence of increasing concentrations of test compounds. After incubation for 2 hours, the fluorescence polarisation is measured.",B,,,BAO_0000190,BAO_0000357,single protein format,CN(C(=O)c1cc(-c2cc3c(cc2C(=O)N2Cc4ccccc4C[C@H]2CN2CCOCC2)CN(S(=O)(=O)c2ccccc2)C3)n2c1CCCC2)c1ccc(O)cc1,,,CHEMBL5726583,,2017,"{'bei': '9.32', 'le': '0.18', 'lle': '1.25', 'sei': '6.34'}",CHEMBL5755708,,CHEMBL5755708,7.33,0,http://www.openphacts.org/units/Nanomolar,4292516,=,37,1,=,,IC50,nM,,47.0,CHEMBL4860,Homo sapiens,Apoptosis regulator Bcl-2,9606,,,IC50,nM,UO_0000065,,47.0
,701509,27383909,[],CHEMBL5732950,"Fluorescence Polarisation Assay: The fluorescence polarisation tests were carried out on microplates (384 wells). The Bcl-2 protein, labelled (histag-Bcl-2 such that Bcl-2 corresponds to the UniProtKB® primary accession number: P10415), at a final concentration of 2.50×10−8 M, is mixed with a fluorescent peptide (Fluorescein-REIGAQLRRMADDLNAQY), at a final concentration of 1.00×10−8 M in a buffer solution (Hepes 10 mM, NaCl 150 mM, Tween20 0.05%, pH 7.4), in the presence or in the absence of increasing concentrations of test compounds. After incubation for 2 hours, the fluorescence polarisation is measured.",B,,,BAO_0000190,BAO_0000357,single protein format,C[C@@H]1Cc2ccccc2CN1C(=O)c1cc2c(cc1-c1cc(C(=O)N(C)c3ccc(O)cc3)c3n1CCCC3)CN(C(=O)C1CC1)C2,,,CHEMBL5726583,,2017,"{'bei': '12.24', 'le': '0.22', 'lle': '1.39', 'sei': '8.94'}",CHEMBL6015543,,CHEMBL6015543,7.70,0,http://www.openphacts.org/units/Nanomolar,4292517,=,37,1,=,,IC50,nM,,20.0,CHEMBL4860,Homo sapiens,Apoptosis regulator Bcl-2,9606,,,IC50,nM,UO_0000065,,20.0
,701510,27383912,[],CHEMBL5732950,"Fluorescence Polarisation Assay: The fluorescence polarisation tests were carried out on microplates (384 wells). The Bcl-2 protein, labelled (histag-Bcl-2 such that Bcl-2 corresponds to the UniProtKB® primary accession number: P10415), at a final concentration of 2.50×10−8 M, is mixed with a fluorescent peptide (Fluorescein-REIGAQLRRMADDLNAQY), at a final concentration of 1.00×10−8 M in a buffer solution (Hepes 10 mM, NaCl 150 mM, Tween20 0.05%, pH 7.4), in the presence or in the absence of increasing concentrations of test compounds. After incubation for 2 hours, the fluorescence polarisation is measured.",B,,,BAO_0000190,BAO_0000357,single protein format,CN(C(=O)c1cc(-c2cc3c(cc2C(=O)N2Cc4ccccc4C[C@H]2CN2CCOCC2)CN(S(=O)(=O)CCc2ccccc2)C3)n2c1CCCC2)c1ccc(O)cc1,,,CHEMBL5726583,,2017,"{'bei': '9.65', 'le': '0.18', 'lle': '1.59', 'sei': '6.79'}",CHEMBL5906827,,CHEMBL5906827,7.85,0,http://www.openphacts.org/units/Nanomolar,4292518,=,37,1,=,,IC50,nM,,14.0,CHEMBL4860,Homo sapiens,Apoptosis regulator Bcl-2,9606,,,IC50,nM,UO_0000065,,14.0
,701511,27383915,[],CHEMBL5732950,"Fluorescence Polarisation Assay: The fluorescence polarisation tests were carried out on microplates (384 wells). The Bcl-2 protein, labelled (histag-Bcl-2 such that Bcl-2 corresponds to the UniProtKB® primary accession number: P10415), at a final concentration of 2.50×10−8 M, is mixed with a fluorescent peptide (Fluorescein-REIGAQLRRMADDLNAQY), at a final concentration of 1.00×10−8 M in a buffer solution (Hepes 10 mM, NaCl 150 mM, Tween20 0.05%, pH 7.4), in the presence or in the absence of increasing concentrations of test compounds. After incubation for 2 hours, the fluorescence polarisation is measured.",B,,,BAO_0000190,BAO_0000357,single protein format,CN(C(=O)c1cc(-c2cc3c(cc2C(=O)N2Cc4ccccc4C[C@H]2CN2CCOCC2)CN(S(=O)(=O)c2cccnc2)C3)n2c1CCCC2)c1ccc(O)cc1,,,CHEMBL5726583,,2017,"{'bei': '9.09', 'le': '0.17', 'lle': '1.68', 'sei': '5.57'}",CHEMBL5987615,,CHEMBL5987615,7.16,0,http://www.openphacts.org/units/Nanomolar,4292519,=,37,1,=,,IC50,nM,,70.0,CHEMBL4860,Homo sapiens,Apoptosis regulator Bcl-2,9606,,,IC50,nM,UO_0000065,,70.0
,701512,27383918,[],CHEMBL5732950,"Fluorescence Polarisation Assay: The fluorescence polarisation tests were carried out on microplates (384 wells). The Bcl-2 protein, labelled (histag-Bcl-2 such that Bcl-2 corresponds to the UniProtKB® primary accession number: P10415), at a final concentration of 2.50×10−8 M, is mixed with a fluorescent peptide (Fluorescein-REIGAQLRRMADDLNAQY), at a final concentration of 1.00×10−8 M in a buffer solution (Hepes 10 mM, NaCl 150 mM, Tween20 0.05%, pH 7.4), in the presence or in the absence of increasing concentrations of test compounds. After incubation for 2 hours, the fluorescence polarisation is measured.",B,,,BAO_0000190,BAO_0000357,single protein format,CC(Cc1ccccc1)C(=O)N1Cc2cc(C(=O)N3Cc4ccccc4C[C@H]3C)c(-c3cc(C(=O)N(C)c4ccc(O)cc4)c4n3CCCC4)cc2C1,,,CHEMBL5726583,,2017,"{'bei': '11.16', 'le': '0.20', 'lle': '0.11', 'sei': '9.16'}",CHEMBL5806867,,CHEMBL5806867,7.89,0,http://www.openphacts.org/units/Nanomolar,4292520,=,37,1,=,,IC50,nM,,13.0,CHEMBL4860,Homo sapiens,Apoptosis regulator Bcl-2,9606,,,IC50,nM,UO_0000065,,13.0
,701513,27383921,[],CHEMBL5732950,"Fluorescence Polarisation Assay: The fluorescence polarisation tests were carried out on microplates (384 wells). The Bcl-2 protein, labelled (histag-Bcl-2 such that Bcl-2 corresponds to the UniProtKB® primary accession number: P10415), at a final concentration of 2.50×10−8 M, is mixed with a fluorescent peptide (Fluorescein-REIGAQLRRMADDLNAQY), at a final concentration of 1.00×10−8 M in a buffer solution (Hepes 10 mM, NaCl 150 mM, Tween20 0.05%, pH 7.4), in the presence or in the absence of increasing concentrations of test compounds. After incubation for 2 hours, the fluorescence polarisation is measured.",B,,,BAO_0000190,BAO_0000357,single protein format,CC(Cc1ccc(Cl)cc1)C(=O)N1Cc2cc(C(=O)N3Cc4ccccc4C[C@H]3C)c(-c3cc(C(=O)N(C)c4ccc(O)cc4)c4n3CCCC4)cc2C1,,,CHEMBL5726583,,2017,"{'bei': '10.42', 'le': '0.20', 'lle': '-0.72', 'sei': '8.97'}",CHEMBL5954684,,CHEMBL5954684,7.72,0,http://www.openphacts.org/units/Nanomolar,4292521,=,37,1,=,,IC50,nM,,19.0,CHEMBL4860,Homo sapiens,Apoptosis regulator Bcl-2,9606,,,IC50,nM,UO_0000065,,19.0
,701514,27383924,[],CHEMBL5732950,"Fluorescence Polarisation Assay: The fluorescence polarisation tests were carried out on microplates (384 wells). The Bcl-2 protein, labelled (histag-Bcl-2 such that Bcl-2 corresponds to the UniProtKB® primary accession number: P10415), at a final concentration of 2.50×10−8 M, is mixed with a fluorescent peptide (Fluorescein-REIGAQLRRMADDLNAQY), at a final concentration of 1.00×10−8 M in a buffer solution (Hepes 10 mM, NaCl 150 mM, Tween20 0.05%, pH 7.4), in the presence or in the absence of increasing concentrations of test compounds. After incubation for 2 hours, the fluorescence polarisation is measured.",B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(CC(C)C(=O)N2Cc3cc(C(=O)N4Cc5ccccc5C[C@H]4C)c(-c4cc(C(=O)N(C)c5ccc(O)cc5)c5n4CCCC5)cc3C2)cc1,,,CHEMBL5726583,,2017,"{'bei': '10.46', 'le': '0.19', 'lle': '-0.55', 'sei': '8.76'}",CHEMBL6052420,,CHEMBL6052420,7.54,0,http://www.openphacts.org/units/Nanomolar,4292522,=,37,1,=,,IC50,nM,,29.0,CHEMBL4860,Homo sapiens,Apoptosis regulator Bcl-2,9606,,,IC50,nM,UO_0000065,,29.0
